,Age,Fare,Parch,PassengerId,Pclass,SibSp,Survived,Is_Master,Name_title_level,PassengerId_10,PassengerId_100,Age_5,Age_10,Age_15,Age_20,Age_child,Cabin_nan,Relation_sum,Singleton,SmallFamily,LargeFamily,SibSpAge_rate,ParchAge_rate,Cabin_num,Name_len,Imp_ticket_fst_h,Imp_ticket_fst_m,Imp_ticket_fst_l,Ticket_common,Fare_avg,Fare_avg_7,Fare_avg_13,Fare_level,Imp_ticket_pre,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Cabin_prefix_A,Cabin_prefix_B,Cabin_prefix_C,Cabin_prefix_D,Cabin_prefix_E,Cabin_prefix_F,Cabin_prefix_G,Cabin_prefix_N,Cabin_prefix_T,Pclass_embarked_C_1,Pclass_embarked_C_2,Pclass_embarked_C_3,Pclass_embarked_Q_1,Pclass_embarked_Q_2,Pclass_embarked_Q_3,Pclass_embarked_S_1,Pclass_embarked_S_2,Pclass_embarked_S_3,Ticket_has_prefix_0,Ticket_has_prefix_1,Ticket_prefix_A.,Ticket_prefix_A./5.,Ticket_prefix_A.5.,Ticket_prefix_A/4,Ticket_prefix_A/4.,Ticket_prefix_A/5,Ticket_prefix_A/5.,Ticket_prefix_A/S,Ticket_prefix_A4.,Ticket_prefix_AQ/3.,Ticket_prefix_AQ/4,Ticket_prefix_C,Ticket_prefix_C.A.,Ticket_prefix_C.A./SOTON,Ticket_prefix_CA,Ticket_prefix_CA.,Ticket_prefix_F.C.,Ticket_prefix_F.C.C.,Ticket_prefix_Fa,Ticket_prefix_LP,Ticket_prefix_NaN,Ticket_prefix_P/PP,Ticket_prefix_PC,Ticket_prefix_PP,Ticket_prefix_S.C./A.4.,Ticket_prefix_S.C./PARIS,Ticket_prefix_S.O./P.P.,Ticket_prefix_S.O.C.,Ticket_prefix_S.O.P.,Ticket_prefix_S.P.,Ticket_prefix_S.W./PP,Ticket_prefix_SC,Ticket_prefix_SC/A.3,Ticket_prefix_SC/A4,Ticket_prefix_SC/AH,Ticket_prefix_SC/PARIS,Ticket_prefix_SC/Paris,Ticket_prefix_SCO/W,Ticket_prefix_SO/C,Ticket_prefix_SOTON/O.Q.,Ticket_prefix_SOTON/O2,Ticket_prefix_SOTON/OQ,Ticket_prefix_STON/O,Ticket_prefix_STON/O2.,Ticket_prefix_STON/OQ.,Ticket_prefix_SW/PP,Ticket_prefix_W./C.,Ticket_prefix_W.E.P.,Ticket_prefix_W/C,Ticket_prefix_WE/P,Ticket_first_1,Ticket_first_2,Ticket_first_3,Ticket_first_4,Ticket_first_5,Ticket_first_6,Ticket_first_7,Ticket_first_8,Ticket_first_9,Ticket_first_A,Ticket_first_C,Ticket_first_F,Ticket_first_L,Ticket_first_P,Ticket_first_S,Ticket_first_W,Pclass_sex_female_1,Pclass_sex_female_2,Pclass_sex_female_3,Pclass_sex_male_1,Pclass_sex_male_2,Pclass_sex_male_3
172,23.0,13.9,0,1064,3,1,2,0,1,106,10,4,2,1,1,0,0,1,0,1,0,4.3478260869565215,0.0,0,24,1,0,0,2,6.95,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,29.0,7.2292,0,1065,3,0,2,0,1,106,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,16,1,1,0,1,7.2292,1.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,40.0,31.3875,5,1066,3,1,2,0,1,106,10,8,4,2,2,0,0,6,0,0,1,2.5,12.5,0,42,1,0,0,7,4.483928571428572,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,15.0,39.0,2,1067,2,0,2,0,2,106,10,3,1,1,0,0,0,2,0,1,0,0.0,13.333333333333334,0,25,1,1,0,3,13.0,1.0,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,20.0,36.75,0,1068,2,0,2,0,2,106,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,0,0,1,4,9.1875,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
177,54.0,55.4417,0,1069,1,1,2,0,1,106,10,10,5,3,2,0,1,1,0,1,0,1.8518518518518516,0.0,1,31,1,0,0,2,27.72085,3.0,2.0,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,36.0,39.0,3,1070,2,0,2,0,3,107,10,7,3,2,1,0,1,3,0,1,0,0.0,8.333333333333332,1,48,1,1,0,4,9.75,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,64.0,83.1583,2,1071,1,0,2,0,3,107,10,12,6,4,3,0,1,2,0,1,0,0.0,3.125,1,53,0,0,1,3,27.71943333333333,3.0,2.0,8,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
180,30.0,13.0,0,1072,2,0,2,0,1,107,10,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,25,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,37.0,83.1583,1,1073,1,1,2,0,1,107,10,7,3,2,1,0,1,2,0,1,0,2.7027027027027026,2.7027027027027026,1,32,0,0,1,3,27.71943333333333,3.0,2.0,8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
182,18.0,53.1,0,1074,1,1,2,0,3,107,10,3,1,1,0,0,1,1,0,1,0,5.555555555555555,0.0,1,62,1,0,0,2,26.55,3.0,2.0,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,29.0,7.75,0,1075,3,0,2,0,1,107,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,17,0,1,0,1,7.75,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,27.0,247.5208,1,1076,1,1,2,0,3,107,10,5,2,1,1,0,1,2,0,1,0,3.7037037037037033,3.7037037037037033,2,52,0,0,1,3,82.50693333333334,11.0,6.0,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
185,40.0,16.0,0,1077,2,0,2,0,1,107,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,25,1,1,0,1,16.0,2.0,1.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,21.0,21.0,1,1078,2,0,2,0,2,107,10,4,2,1,1,0,0,1,0,1,0,0.0,4.761904761904762,0,36,0,1,0,2,10.5,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
187,17.0,8.05,0,1079,3,2,2,0,1,107,10,3,1,1,0,0,0,2,0,1,0,11.76470588235294,0.0,0,18,0,0,1,1,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
188,22.0,69.55,2,1080,3,8,2,0,2,108,10,4,2,1,1,0,0,10,0,0,1,36.36363636363637,9.090909090909092,0,15,0,0,1,11,6.322727272727272,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
189,40.0,13.0,0,1081,2,0,2,0,1,108,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,15,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,34.0,26.0,0,1082,2,1,2,0,1,108,10,6,3,2,1,0,0,1,0,1,0,2.941176470588235,0.0,0,20,1,1,0,2,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,29.0,26.0,0,1083,1,0,2,0,1,108,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,22,1,0,0,1,26.0,3.0,2.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192,11.5,14.5,1,1084,3,1,2,1,5,108,10,2,1,0,0,1,0,2,0,1,0,8.695652173913043,8.695652173913043,0,33,0,0,1,3,4.833333333333333,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
193,61.0,12.35,0,1085,2,0,2,0,1,108,10,12,6,4,3,0,0,0,1,0,0,0.0,0.0,0,17,1,1,0,1,12.35,1.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,8.0,32.5,2,1086,2,0,2,1,5,108,10,1,0,0,0,1,0,2,0,1,0,0.0,25.0,0,29,1,1,0,3,10.833333333333334,1.0,0.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,33.0,7.8542,0,1087,3,0,2,0,1,108,10,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,33,1,0,0,1,7.8542,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,6.0,134.5,2,1088,1,0,2,1,5,108,10,1,0,0,0,1,1,2,0,1,0,0.0,33.33333333333333,1,31,1,0,0,5,26.9,3.0,2.0,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,18.0,7.775,0,1089,3,0,2,0,2,108,10,3,1,1,0,0,0,0,1,0,0,0.0,0.0,0,27,1,0,0,1,7.775,1.0,0.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,23.0,10.5,0,1090,2,0,2,0,1,109,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,30,0,0,1,1,10.5,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
199,35.0,8.1125,0,1091,3,0,2,0,3,109,10,7,3,2,1,0,0,0,1,0,0,0.0,0.0,0,39,0,0,1,1,8.1125,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,22.0,15.5,0,1092,3,0,2,0,2,109,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,2,7.75,1.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,0.33,14.4,2,1093,3,0,2,1,5,109,10,0,0,0,0,1,0,2,0,1,0,0.0,606.060606060606,0,39,1,0,0,3,4.8,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,47.0,227.525,0,1094,1,1,2,0,4,109,10,9,4,3,2,0,1,1,0,1,0,2.127659574468085,0.0,2,22,0,0,1,5,45.505,6.0,3.0,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
203,8.0,26.0,1,1095,2,1,2,0,2,109,10,1,0,0,0,1,0,2,0,1,0,12.5,12.5,0,26,1,1,0,3,8.666666666666666,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
204,25.0,10.5,0,1096,2,0,2,0,1,109,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,24,0,0,1,1,10.5,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
205,29.0,25.7417,0,1097,1,0,2,0,1,109,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,25,0,0,0,1,25.7417,3.0,1.0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
206,35.0,7.75,0,1098,3,0,2,0,2,109,10,7,3,2,1,0,0,0,1,0,0,0.0,0.0,0,24,0,0,0,1,7.75,1.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
207,24.0,10.5,0,1099,2,0,2,0,1,109,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,28,1,1,0,1,10.5,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,33.0,27.7208,0,1100,1,0,2,0,2,110,11,6,3,2,1,0,1,0,1,0,0,0.0,0.0,1,29,0,0,1,1,27.7208,3.0,2.0,8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
209,25.0,7.8958,0,1101,3,0,2,0,1,110,11,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,7.8958,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,32.0,22.525,0,1102,3,0,2,0,1,110,11,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,27,0,0,1,3,7.508333333333333,1.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
211,29.0,7.05,0,1103,3,0,2,0,1,110,11,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,17,0,1,0,1,7.05,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
212,17.0,73.5,0,1104,2,0,2,0,1,110,11,3,1,1,0,0,0,0,1,0,0,0.0,0.0,0,25,0,1,0,7,10.5,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
213,60.0,26.0,0,1105,2,1,2,0,3,110,11,12,6,4,3,0,0,1,0,1,0,1.6666666666666667,0.0,0,44,1,1,0,2,13.0,1.0,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214,38.0,7.775,2,1106,3,4,2,0,2,110,11,7,3,2,1,0,0,6,0,0,1,10.526315789473683,5.263157894736842,0,38,1,0,0,1,7.775,1.0,0.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,42.0,42.5,0,1107,1,0,2,0,1,110,11,8,4,2,2,0,1,0,1,0,0,0.0,0.0,1,21,1,0,0,1,42.5,6.0,3.0,8,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
